name x y flux0 flux1 flux2 width rv
F00564 -27.528  37.485 7.72e-17 5.37e-17 3.60e-17 34.34 1177.46
F00570 -27.506  37.680 6.02e-17 4.05e-17 2.91e-17 30.06 1177.72
F00557 -27.419  37.636 3.56e-17 2.48e-17 1.73e-17 35.36 1177.60
F00572 -27.329  37.307 6.86e-17 4.58e-17 3.25e-17 29.11 1177.57
F00562 -27.299  37.300 2.40e-17 1.66e-17 1.19e-17 31.00 1177.71
F00551 -27.298  37.651 7.40e-17 5.13e-17 3.80e-17 27.09 1177.56
F00554 -27.212  37.381 4.38e-17 3.44e-17 2.06e-17 29.87 1177.62
F00552 -27.197  37.389 4.79e-17 3.09e-17 2.26e-17 19.35 1177.69
F00553 -27.196  37.513 3.38e-17 2.45e-17 1.55e-17 32.58 1177.56
F00573 -27.193  37.245 4.81e-17 3.36e-17 2.21e-17 19.62 1177.73
F00566 -27.174  37.520 2.87e-17 1.88e-17 1.31e-17 35.49 1177.63
F00560 -27.173  37.374 6.69e-17 4.40e-17 3.40e-17 28.58 1177.70
F00571 -27.168  37.320 7.36e-17 4.97e-17 3.60e-17 30.75 1177.70
F00555 -27.162  37.377 6.10e-17 4.47e-17 3.02e-17 30.56 1177.65
F00568 -27.161  37.381 8.58e-17 5.95e-17 3.76e-17 35.30 1177.56
F00559 -27.120  37.461 6.66e-17 5.11e-17 3.30e-17 26.35 1177.55
F00561 -27.106  37.157 4.34e-17 3.38e-17 2.27e-17 26.11 1177.59
F00567 -27.104  37.455 3.52e-17 2.55e-17 1.61e-17 33.31 1177.59
F00563 -27.093  37.397 5.43e-17 3.64e-17 2.43e-17 22.81 1177.68
F00565 -27.059  37.304 9.89e-17 6.62e-17 4.89e-17 31.81 1177.58
F00556 -27.038  37.179 4.13e-17 2.97e-17 1.98e-17 28.42 1177.61
F00574 -27.022  37.325 8.38e-17 6.20e-17 4.03e-17 29.12 1177.60
F00558 -26.987  37.516 3.59e-17 2.72e-17 1.63e-17 31.85 1177.60
F04837 -21.475  32.026 3.84e-17 2.47e-17 1.89e-17 42.27  765.29
F04835 -21.283  32.845 1.60e-16 1.01e-16 7.12e-17 42.04  765.51
F04853 -21.260  32.869 8.78e-17 6.31e-17 4.28e-17 58.88  765.26
F04851 -21.227  33.092 1.76e-16 1.24e-16 9.28e-17 47.88  765.30
F04841 -21.183  32.792 7.90e-17 5.83e-17 3.82e-17 55.45  765.31
F04852 -21.181  32.957 9.18e-17 6.30e-17 4.58e-17 51.68  765.48
F04839 -21.172  32.656 9.73e-17 7.51e-17 4.76e-17 45.06  765.31
F04847 -21.169  32.826 7.33e-17 5.52e-17 3.70e-17 35.59  765.39
F04854 -21.160  32.870 6.44e-17 4.63e-17 3.25e-17 40.58  765.42
F04850 -21.118  32.814 1.04e-16 7.03e-17 5.43e-17 41.25  765.33
F04845 -21.114  32.779 1.04e-16 7.10e-17 4.73e-17 48.55  765.42
F04846 -21.104  32.760 2.10e-16 1.44e-16 1.01e-16 43.45  765.22
