Time,Flux
0.0,1.3032904245770887
1.0,1.2902148176216088
2.0,1.3168226857748422
3.0,1.3183041161356335
4.0,1.3059589701784797
5.0,1.3141529007654966
6.0,1.3354997921380147
7.0,1.3183565575059815
8.0,1.2785384275419573
9.0,1.2239034578096333
10.0,1.1688436119607633
11.0,1.1273406974167577
12.0,1.1007330575847973
13.0,1.036348641838224
14.0,1.0072851579064923
15.0,1.0019779968580662
16.0,1.0089219653428476
17.0,1.0226269754580701
18.0,1.0240756679130976
19.0,1.0148962965273063
20.0,1.0530990909537077
21.0,1.0230927274510195
22.0,1.0812791836102542
23.0,1.0461520885046993
24.0,1.058160922888745
25.0,1.0754035131621469
26.0,1.0676668384633115
27.0,1.0971679429618049
28.0,1.0977250833784102
29.0,1.112125170837004
30.0,1.1417212379231079
31.0,1.1374267086738894
32.0,1.1444986356563986
33.0,1.1331917833049747
34.0,1.1374863925927075
35.0,1.1541270518928355
36.0,1.1593297019937154
37.0,1.167857080944938
38.0,1.1965060907814014
39.0,1.1739868993082265
40.0,1.1653188449421887
41.0,1.1776441320999675
42.0,1.2034624211549516
43.0,1.1704194771881056
44.0,1.2312115213205983
45.0,1.2038493255697007
46.0,1.2460677831171618
47.0,1.239911268717697
48.0,1.2108199154101524
49.0,1.241876395353733
50.0,1.2296326160550262
51.0,1.239196812334293
52.0,1.2654655189308923
53.0,1.2875940804558048
54.0,1.2939832491519458
55.0,1.3012593943004163
56.0,1.3169214036351953
57.0,1.3121140770704947
58.0,1.3056346693930936
59.0,1.325782141798485
60.0,1.3306278605198496
61.0,1.31960093054304
62.0,1.3477391161543653
63.0,1.3117016853912424
64.0,1.2390345106861973
65.0,1.2097527842528384
66.0,1.1773848662991375
67.0,1.1157035835140041
68.0,1.078914106951017
69.0,1.0125793559342655
70.0,1.0149362887417874
71.0,1.0147864668742899
72.0,1.0477881214255627
73.0,1.0318988493216266
74.0,1.0012080879604757
75.0,1.0423999428361679
76.0,1.0448530078594265
77.0,1.0606114197657988
78.0,1.0688838278571053
79.0,1.0608503224133303
80.0,1.0607060535785684
81.0,1.0725793497859124
82.0,1.076571704276888
83.0,1.10787045751833
84.0,1.0952917459491824
85.0,1.1093536071141905
86.0,1.1388831607534735
87.0,1.109342349079513
88.0,1.1172441481175088
89.0,1.15875882649491
90.0,1.1565342544528432
91.0,1.1569109095064531
92.0,1.1312257748208516
93.0,1.2016719442466364
94.0,1.1908781623800955
95.0,1.1739702694847653
96.0,1.1821724847248996
97.0,1.1797087988058765
98.0,1.2246725476808202
99.0,1.2288635086820572
100.0,1.206231072109426
101.0,1.2213936095342695
102.0,1.2251655981344944
103.0,1.242968733484005
104.0,1.2426650694107164
105.0,1.238452504319098
106.0,1.2878268521184304
107.0,1.2332070838257163
108.0,1.2871105215424754
109.0,1.2972155988467489
110.0,1.2883057956247934
111.0,1.3215758563464521
112.0,1.29268234216593
113.0,1.2963795667777254
114.0,1.3072421414103756
115.0,1.3318941763195948
116.0,1.324055711560899
117.0,1.34343719299975
118.0,1.338121164197857
119.0,1.289762597012286
