Time,Flux
0.0,1.0570147599718693
1.0,1.0233509736875797
2.0,1.0063568746144367
3.0,1.008241703051488
4.0,1.0470501763369477
5.0,0.9921743950139043
6.0,1.0452914579208858
7.0,1.0440707551980852
8.0,1.042801672617384
9.0,1.0516318562623928
10.0,1.0601983419946388
11.0,1.060433474509735
12.0,1.0572282368629573
13.0,1.0548545761155588
14.0,1.103185791139946
15.0,1.1075504513985686
16.0,1.1081214823336227
17.0,1.091626540327366
18.0,1.1180712673397786
19.0,1.1288465239196481
20.0,1.1034621586847144
21.0,1.1512656324105508
22.0,1.1636395479263062
23.0,1.1463549628792389
24.0,1.1592634917573759
25.0,1.1722045546695312
26.0,1.159691443334558
27.0,1.1806348079133122
28.0,1.1604879061877995
29.0,1.1716318440218019
30.0,1.1731826795934366
31.0,1.2097469232329554
32.0,1.2070128913831246
33.0,1.1924258111187285
34.0,1.190084423123463
35.0,1.2088655564565414
36.0,1.2229238228198342
37.0,1.2242907419871805
38.0,1.2493642375073248
39.0,1.250753121906191
40.0,1.2539857792996394
41.0,1.2543509685304164
42.0,1.238758515947712
43.0,1.2853606154183201
44.0,1.2778898258703673
45.0,1.286747423696848
46.0,1.2980971113631212
47.0,1.307291376850396
48.0,1.3128108750648204
49.0,1.2783576008976358
50.0,1.2136751267029031
51.0,1.1666330817822907
52.0,1.1081288872885133
53.0,1.088517276647426
54.0,1.0316999009495003
55.0,1.0132548823995373
56.0,1.0192319374117547
57.0,1.0368235124570062
58.0,0.9798666080761735
59.0,1.0223096181427123
60.0,1.0522982670459506
61.0,1.039055643044926
62.0,1.0538744117211225
63.0,1.0648146654331887
64.0,1.0513686697875733
65.0,1.0494038112631534
66.0,1.0888188501036207
67.0,1.0734344250778698
68.0,1.08644071256204
69.0,1.0760208994766607
70.0,1.140094424355495
71.0,1.1292811175128805
72.0,1.076242058790402
73.0,1.1154704059313552
74.0,1.1447346999605104
75.0,1.1374437634490087
76.0,1.125561491692276
77.0,1.147939584213425
78.0,1.149992025343617
79.0,1.2040256093641697
80.0,1.1657794852354293
81.0,1.1643073390885812
82.0,1.1816014320954078
83.0,1.2031637453007775
84.0,1.1897250911571138
85.0,1.1899375858785515
86.0,1.1922053464260192
87.0,1.2001785143050405
88.0,1.2049024585167203
89.0,1.2334866157497124
90.0,1.214403708382323
91.0,1.2441499842366084
92.0,1.2358812411961038
93.0,1.2534923178715984
94.0,1.2506071395209923
95.0,1.2819556748337242
96.0,1.282481554351041
97.0,1.2909159321840373
98.0,1.2744720232696098
99.0,1.279698367648069
100.0,1.3164050472784283
101.0,1.2711222856523592
102.0,1.289368791574994
103.0,1.252139460328183
104.0,1.1785717124672852
105.0,1.155597654366292
106.0,1.100633555507183
107.0,1.0768953342246719
108.0,1.034126015658929
109.0,1.0074773340182286
110.0,1.015295098947326
111.0,1.0026543246780497
112.0,1.041493969610977
113.0,1.0181324867379205
114.0,1.061318492971985
115.0,1.0574270575712061
116.0,1.0559486848170785
117.0,1.0505573801101384
118.0,1.0459688324213317
119.0,1.08113429193108
