Time,Flux
0.0,1.2567403042999836
1.0,1.2396241629416895
2.0,1.2611620467674665
3.0,1.2488396895298066
4.0,1.2624594931843998
5.0,1.2852751029003324
6.0,1.2601391223003584
7.0,1.3034172066801744
8.0,1.316140023619825
9.0,1.3099284182977413
10.0,1.318275802921816
11.0,1.3184305884033785
12.0,1.3313816791190667
13.0,1.2937058143003572
14.0,1.2335930404665827
15.0,1.2223949263392242
16.0,1.1801641627903934
17.0,1.1051580144389344
18.0,1.041924305918702
19.0,1.0253415468833555
20.0,0.9895351585744575
21.0,1.0206807745662263
22.0,1.0137839898056413
23.0,1.0206285350045092
24.0,1.0301930733496456
25.0,1.0079626921785199
26.0,1.0228357627036897
27.0,1.0646342879591368
28.0,1.038182750800808
29.0,1.0885389649225135
30.0,1.0757205074236704
31.0,1.0728391201816883
32.0,1.0484118838606886
33.0,1.0941379100113984
34.0,1.0924892988011659
35.0,1.1036856013072527
36.0,1.1379537509420743
37.0,1.1138282143840808
38.0,1.1290019990994202
39.0,1.1043341125240596
40.0,1.1478997828287312
41.0,1.1370104235732137
42.0,1.1570210569378998
43.0,1.1611013945561073
44.0,1.1665994299441484
45.0,1.1623623015345577
46.0,1.1677144334764207
47.0,1.1966915025532097
48.0,1.2189430064475317
49.0,1.2219238951786389
50.0,1.2177305562022096
51.0,1.2466506955118717
52.0,1.2452170652875587
53.0,1.2339135949817797
54.0,1.2368461920451486
55.0,1.223257861301625
56.0,1.2649001456744138
57.0,1.2533068293189296
58.0,1.2472806358109303
59.0,1.2711743695123159
60.0,1.284015443836048
61.0,1.2642438519586425
62.0,1.30220319145793
63.0,1.2946209284900883
64.0,1.3031510541629283
65.0,1.3108043038897124
66.0,1.328810907771204
67.0,1.2921840851825666
68.0,1.2948270442540206
69.0,1.2093532148797177
70.0,1.1930199631702803
71.0,1.125792174842813
72.0,1.099644840580475
73.0,1.0407278690708694
74.0,1.0125507989626146
75.0,1.0065010200114963
76.0,1.0259377383040145
77.0,1.000338992462024
78.0,1.0230815427047601
79.0,1.075508025543476
80.0,1.043771842613921
81.0,1.0521402439228347
82.0,1.0573077307452747
83.0,1.075714844133153
84.0,1.064053698854776
85.0,1.0674351226651329
86.0,1.1035920238931523
87.0,1.0946214143097122
88.0,1.1052469157430151
89.0,1.101902753139238
90.0,1.0898083439887019
91.0,1.1503186426475713
92.0,1.113056983342698
93.0,1.1515278358996843
94.0,1.1544556939784987
95.0,1.1431856131865372
96.0,1.1616817609740473
97.0,1.156243637836756
98.0,1.1701677461082445
99.0,1.1838606203382356
100.0,1.164725978067164
101.0,1.2017368933051087
102.0,1.1761193601435127
103.0,1.1928461998535134
104.0,1.198053545266434
105.0,1.2146986617263655
106.0,1.2368129344817356
107.0,1.2402440800321763
108.0,1.229332395875657
109.0,1.2357078419730863
110.0,1.265816797733646
111.0,1.2640091803452072
112.0,1.2535494006467804
113.0,1.2758644950992615
114.0,1.3102343439209005
115.0,1.293700445727108
116.0,1.2847450478508953
117.0,1.3011638315121745
118.0,1.311104952508709
119.0,1.303767421464621
