Time,Flux
0.0,1.2792690878357904
1.0,1.2773175335724523
2.0,1.2793466088328607
3.0,1.2680145199233175
4.0,1.2818212027960356
5.0,1.2953342757561792
6.0,1.3150859041192842
7.0,1.301186923186371
8.0,1.3335084276015547
9.0,1.297322653300898
10.0,1.2208194114382438
11.0,1.187761753104837
12.0,1.1597360705467892
13.0,1.0850687970569821
14.0,1.0493891480969466
15.0,1.0309970334185026
16.0,0.9880195748434271
17.0,1.0390868034058676
18.0,1.0441899447386875
19.0,1.0290329312274435
20.0,1.0311410659814282
21.0,1.0405923065582616
22.0,1.0363452119947807
23.0,1.0609166982802818
24.0,1.0664358669033835
25.0,1.0923547427272362
26.0,1.0607213046725374
27.0,1.0593321884150912
28.0,1.0637174644689475
29.0,1.065707542098578
30.0,1.1014461496111192
31.0,1.0862632539762542
32.0,1.1039072502369296
33.0,1.1314898374683757
34.0,1.132712602626292
35.0,1.1559694735558281
36.0,1.1288517073362387
37.0,1.155131258829438
38.0,1.1645857968221949
39.0,1.182311923174002
40.0,1.2001931160681787
41.0,1.189087792204084
42.0,1.1656118684503622
43.0,1.1865115146280774
44.0,1.192709093955416
45.0,1.1945793360147745
46.0,1.2067741851676101
47.0,1.2051256424405616
48.0,1.2059409202650797
49.0,1.2154402919433416
50.0,1.2319515028286854
51.0,1.232885917490016
52.0,1.2574236411046662
53.0,1.2561270623416816
54.0,1.2635652893231726
55.0,1.2999115559846395
56.0,1.2861853002253365
57.0,1.2930508285334195
58.0,1.2811320841246872
59.0,1.2713856071714618
60.0,1.3089406204719085
61.0,1.2977895956921752
62.0,1.3066459989579022
63.0,1.2622625812972021
64.0,1.2480018655847087
65.0,1.2065084023801704
66.0,1.1562152842339366
67.0,1.1185895155081917
68.0,1.0792044183829088
69.0,1.0233269199910238
70.0,1.0059907469190836
71.0,1.0044164645944202
72.0,1.021623593319747
73.0,1.026104275765699
74.0,1.0142960819139246
75.0,1.0329397421654347
76.0,1.0647149392776243
77.0,1.0643361631048796
78.0,1.0783395945483867
79.0,1.0484432101538432
80.0,1.075742975188746
81.0,1.086709420717618
82.0,1.08903681886829
83.0,1.0706011430216356
84.0,1.0911826059266054
85.0,1.1140125063614865
86.0,1.109102760512257
87.0,1.1358704740899461
88.0,1.0992003474928473
89.0,1.1376480134436429
90.0,1.1282702609735775
91.0,1.1353675732769775
92.0,1.158891369301374
93.0,1.1204139649093547
94.0,1.1670248397359806
95.0,1.1667303124352286
96.0,1.167795726024718
97.0,1.2033633594270785
98.0,1.1936487761333285
99.0,1.208360228321161
100.0,1.2095312995071288
101.0,1.2464443243839247
102.0,1.1989390038509695
103.0,1.238461017116389
104.0,1.242025863498886
105.0,1.2591710750952572
106.0,1.2364275869735746
107.0,1.2390987581723942
108.0,1.2733590377311441
109.0,1.265853595437775
110.0,1.2737110374619238
111.0,1.2658829642723113
112.0,1.2705874680140519
113.0,1.2803112171215572
114.0,1.270218777090195
115.0,1.3053924319098977
116.0,1.3224533832794187
117.0,1.3284980009871785
118.0,1.3017318158804938
119.0,1.2194248684653757
