Time,Flux
0.0,1.0544286546528574
1.0,1.0244880347656093
2.0,1.0028646872155436
3.0,0.9997671011550552
4.0,1.0514845462358393
5.0,1.018033183311183
6.0,1.0284940347312652
7.0,1.0389261958599432
8.0,1.0593786061834487
9.0,1.0533890572893687
10.0,1.0400160849344215
11.0,1.0634117382064925
12.0,1.0907096295900671
13.0,1.0895413041488178
14.0,1.0888332610604858
15.0,1.080316753962108
16.0,1.1055952843316277
17.0,1.0928040649383253
18.0,1.115699298940863
19.0,1.100576264950137
20.0,1.1399238242190284
21.0,1.1540707618661252
22.0,1.1432154150116665
23.0,1.154889225259741
24.0,1.1472214039933673
25.0,1.1896499131096292
26.0,1.1754277331349081
27.0,1.1779546847352278
28.0,1.1964842551308144
29.0,1.2181955777022604
30.0,1.1847345782914502
31.0,1.1933210998898265
32.0,1.1838955788139247
33.0,1.2308506387619071
34.0,1.2146719751177915
35.0,1.2265247251393854
36.0,1.21784411855456
37.0,1.2650035321266462
38.0,1.2465318664430758
39.0,1.2608439416691242
40.0,1.2714463800739835
41.0,1.2736401805013327
42.0,1.3045877569995448
43.0,1.2936763190704341
44.0,1.3104405602662892
45.0,1.281520090245809
46.0,1.3184552118227806
47.0,1.3140216141966017
48.0,1.3190264460110634
49.0,1.2926903762979913
50.0,1.2771049547854796
51.0,1.2500408474269022
52.0,1.2119244114373429
53.0,1.1686423253873965
54.0,1.1193899194358274
55.0,1.0743208974535525
56.0,1.0539965714030106
57.0,0.9639117089509776
58.0,1.0142865257929286
59.0,0.9924922882990479
60.0,1.0045193435897568
61.0,1.0265743978833786
62.0,1.0594522405388578
63.0,1.053768481256005
64.0,1.02378211865315
65.0,1.0449873727151424
66.0,1.0813491679089753
67.0,1.0801686993074902
68.0,1.0770463285600587
69.0,1.1035455197679704
70.0,1.0786242286043308
71.0,1.1055110221709483
72.0,1.1096392179639922
73.0,1.1294629803863871
74.0,1.152087372317336
75.0,1.1260415186683745
76.0,1.1466018583983066
77.0,1.1258021163669396
78.0,1.158334066657683
79.0,1.1715436909849526
80.0,1.149229350517422
81.0,1.172931553853628
82.0,1.1772872160225774
83.0,1.1666407211760557
84.0,1.1903363590342333
85.0,1.1575679776871701
86.0,1.2002774706797774
87.0,1.1901704728079643
88.0,1.2155881512113944
89.0,1.2266097792607944
90.0,1.2410317537327653
91.0,1.238107663585892
92.0,1.2352439085158928
93.0,1.2636573665762652
94.0,1.25733466683121
95.0,1.2335761895722313
96.0,1.2723569048901848
97.0,1.2524417055571366
98.0,1.268751071340229
99.0,1.2810751133861564
100.0,1.2708131578812283
101.0,1.3203606054691666
102.0,1.3081913061226524
103.0,1.297396921420692
104.0,1.319828657579028
105.0,1.284814989037157
106.0,1.2870643237851924
107.0,1.2444987354269477
108.0,1.1654424180929293
109.0,1.11573470881739
110.0,1.0996644806544893
111.0,1.0465730102536206
112.0,0.972826857374487
113.0,1.0144363993496421
114.0,1.0003284747751804
115.0,1.035596203323181
116.0,1.016841489891845
117.0,1.013378346799051
118.0,1.021154289496996
119.0,1.0576207243316236
