Time,Flux
0.0,1.146674591784068
1.0,1.1008616784071323
2.0,1.0869120911629413
3.0,1.000047813773882
4.0,0.9794822199547718
5.0,1.0370583371835576
6.0,1.032245708705472
7.0,1.0195357881627178
8.0,1.0301350666578093
9.0,1.0579672175530894
10.0,1.0257251006121295
11.0,1.04478924697432
12.0,1.0496508806055094
13.0,1.0698022906315607
14.0,1.0959495917299054
15.0,1.0987992947575134
16.0,1.0677595682338643
17.0,1.099429026757481
18.0,1.0999078662507376
19.0,1.0994493081621588
20.0,1.125192294304162
21.0,1.1276779122588465
22.0,1.1188173858975028
23.0,1.1551093425050436
24.0,1.1364055829224133
25.0,1.1575994883990826
26.0,1.1565976476921023
27.0,1.1405242350784295
28.0,1.1758674286743367
29.0,1.1670964352557451
30.0,1.1671126334245232
31.0,1.2049070617275914
32.0,1.1767274334158775
33.0,1.1981337915350496
34.0,1.207620398611549
35.0,1.2213252479183645
36.0,1.229952770992808
37.0,1.2366718622515231
38.0,1.2455050230836533
39.0,1.2302118899902903
40.0,1.2632591724281814
41.0,1.2723824906425292
42.0,1.2382133578283314
43.0,1.2681621976146171
44.0,1.2713462539093627
45.0,1.2777274172888942
46.0,1.3043470660662146
47.0,1.2838581761983054
48.0,1.296695971903964
49.0,1.30253295517999
50.0,1.3240159367322266
51.0,1.2624256599576211
52.0,1.260627858303309
53.0,1.204335440273234
54.0,1.1379978892958786
55.0,1.0697270244316976
56.0,1.0591979730951835
57.0,1.0221737224307792
58.0,0.9902581319980586
59.0,1.007420984655163
60.0,1.0219726255983572
61.0,0.9990651502951412
62.0,1.0541400408471981
63.0,1.0270754593523
64.0,1.061469221173265
65.0,1.053263702642684
66.0,1.0740065936283458
67.0,1.0590846675423577
68.0,1.0697533225577684
69.0,1.0921037423199202
70.0,1.0639354677592432
71.0,1.1113116739481939
72.0,1.1047915708372844
73.0,1.1063968327675209
74.0,1.1236987793774127
75.0,1.1178190064444689
76.0,1.140663390129987
77.0,1.1434395768933643
78.0,1.1211089945284143
79.0,1.1352988783277351
80.0,1.1531592771599988
81.0,1.153706809911979
82.0,1.1702637223971266
83.0,1.1279831458298104
84.0,1.1818285090968208
85.0,1.1558794528728107
86.0,1.1680725645359755
87.0,1.1943371207375326
88.0,1.2034324195094008
89.0,1.1906193700254817
90.0,1.2185515454726346
91.0,1.244574839828048
92.0,1.2367867841932516
93.0,1.2353132474073036
94.0,1.2838596221223502
95.0,1.2498208676330185
96.0,1.2767668996845591
97.0,1.2699068111450968
98.0,1.283849208372525
99.0,1.2951455230265814
100.0,1.3040388251753823
101.0,1.2894569698190654
102.0,1.2868293304260765
103.0,1.3149595769659361
104.0,1.3219791795482458
105.0,1.3129019129147852
106.0,1.2251925311680973
107.0,1.1799508610568266
108.0,1.1583918951002763
109.0,1.0761721850119033
110.0,1.082293885694588
111.0,1.0316536631574789
112.0,1.0008023031432998
113.0,1.0305134438195922
114.0,1.0493189271852423
115.0,1.0322307714670598
116.0,1.031995298905654
117.0,1.0306758541859316
118.0,1.0201702085799425
119.0,1.0490282829556077
