Time,Flux
0.0,1.161785756168488
1.0,1.2331012370287084
2.0,1.3293879861872098
3.0,1.3682514381103974
4.0,1.3545226990640569
5.0,1.3118119724527737
6.0,1.2582839376706028
7.0,1.243516443793701
8.0,1.2355944783517565
9.0,1.1913368473124784
10.0,1.1366211395000143
11.0,1.1230143787378577
12.0,1.0773255720186536
13.0,1.0801924379004326
14.0,1.010997824527298
15.0,1.0259540357109385
16.0,1.1301272696753426
17.0,1.219435055789054
18.0,1.297643902893888
19.0,1.3442829755468326
20.0,1.356035114664528
21.0,1.3271798891185411
22.0,1.2912428066331334
23.0,1.256557883970572
24.0,1.2239390332783586
25.0,1.20672127090464
26.0,1.1406370531183365
27.0,1.127587170241889
28.0,1.0989492483536722
29.0,1.0483517841359855
30.0,1.020776138207209
31.0,1.0475013092857755
32.0,1.1245024256849798
33.0,1.2221093592918246
34.0,1.3142166693976827
35.0,1.3981112348240115
36.0,1.35654620129163
37.0,1.316356784117198
38.0,1.2951918416929564
39.0,1.2549033520393984
40.0,1.2218340890376669
41.0,1.2039551677156206
42.0,1.1541330253925135
43.0,1.1106276012490712
44.0,1.0734766697750928
45.0,1.0452116668753548
46.0,1.0527935895346787
47.0,1.0411742872325258
48.0,1.0874088973606568
49.0,1.2340667757243762
50.0,1.2646526124557833
51.0,1.3459758477080708
52.0,1.3313200289018743
53.0,1.3140707148243789
54.0,1.314135507374493
55.0,1.2728347388342665
56.0,1.2389244608470906
57.0,1.1731358574247914
58.0,1.1674760529690018
59.0,1.1202015898688635
60.0,1.0885009807629002
61.0,1.0695547389549196
62.0,1.0203604507070294
63.0,1.01732435511651
64.0,1.101817948550723
65.0,1.1829642141513308
66.0,1.274889206581714
67.0,1.3724355997938416
68.0,1.3501157144732003
69.0,1.33994109861821
70.0,1.2702589334040817
71.0,1.2752731019647332
72.0,1.2373274016498614
73.0,1.2200061843343488
74.0,1.1561769348024267
75.0,1.1074589483956445
76.0,1.1156388793886876
77.0,1.0524315297697948
78.0,1.005958100117499
79.0,0.9996639561273091
80.0,1.0556347290290775
81.0,1.1691445609140791
82.0,1.2518458025844992
83.0,1.3373932347164506
84.0,1.3679476392432528
85.0,1.3381053311204811
86.0,1.3257547970982175
87.0,1.2779357924551085
88.0,1.230058861853452
89.0,1.2019920142596077
90.0,1.1848959904075214
91.0,1.1114916831653257
92.0,1.0897201845830133
93.0,1.0755043524685852
94.0,1.0387451424781646
95.0,1.0197315996626053
96.0,1.08760138018147
97.0,1.1780651436907073
98.0,1.2420455676323885
99.0,1.3657593406844573
100.0,1.373825300690987
101.0,1.3634716108555147
102.0,1.3208023483905895
103.0,1.3040592750513769
104.0,1.2455178902653519
105.0,1.2400108104919265
106.0,1.1938032287303582
107.0,1.1622939326003785
108.0,1.1233972968868393
109.0,1.0852901500740204
110.0,1.0633961074819511
111.0,1.0077382313380476
112.0,1.0375622841476613
113.0,1.1297993124480445
114.0,1.235370508209688
115.0,1.304662650328632
116.0,1.3954036163635923
117.0,1.3652314058064503
118.0,1.3452100692390012
119.0,1.2712414754305963
