name x y flux0 flux1 flux2 width rv
F02736 -20.251 -15.665 1.57e-17 1.19e-17 8.14e-18 14.60 2087.45
F02735 -20.139 -15.661 1.91e-17 1.42e-17 1.02e-17 15.23 2087.42
F02739 -20.114 -15.678 2.81e-17 2.10e-17 1.34e-17 13.48 2087.52
F02728 -20.111 -15.671 1.92e-17 1.08e-17 8.69e-18 15.23 2087.50
F02730 -20.105 -15.696 2.60e-17 2.19e-17 1.99e-17 17.14 2087.52
F02721 -20.093 -15.680 2.04e-17 1.09e-17 8.48e-18 15.49 2087.47
F02715 -20.092 -15.649 1.89e-17 1.06e-17 9.89e-18 14.42 2087.47
F02729 -20.090 -15.682 1.69e-17 1.28e-17 8.74e-18 21.56 2087.44
F02718 -20.081 -15.699 2.87e-17 2.03e-17 1.33e-17 19.26 2087.63
F02732 -20.075 -15.653 1.82e-17 1.07e-17 1.14e-17 14.38 2087.54
F02714 -20.074 -15.620 1.48e-17 1.07e-17 7.35e-18 16.57 2087.38
F02717 -20.065 -15.740 1.85e-17 1.55e-17 1.05e-17 11.11 2087.45
F02726 -20.061 -15.653 1.93e-17 1.27e-17 7.43e-18 14.48 2087.49
F02734 -19.993 -15.688 2.78e-17 1.95e-17 1.06e-17 15.93 2087.44
F02722 -19.959 -15.633 1.99e-17 1.56e-17 9.69e-18 17.02 2087.46
