Time,Flux
0.0,1.1087503360345732
1.0,1.1337412165263148
2.0,1.1226405746658765
3.0,1.1394611351370993
4.0,1.1517409434332064
5.0,1.12633373055729
6.0,1.1671809580842447
7.0,1.171017242844351
8.0,1.1875470259992507
9.0,1.1818898155335371
10.0,1.1832285123736426
11.0,1.21303343923078
12.0,1.2096461125070723
13.0,1.1918646611987886
14.0,1.2080860912795428
15.0,1.2257258649576621
16.0,1.235322193222661
17.0,1.2549362691975692
18.0,1.2343544812540008
19.0,1.2463695813592046
20.0,1.259287633584911
21.0,1.2578874386944583
22.0,1.2456685810406394
23.0,1.2783155539374593
24.0,1.2990686500655015
25.0,1.3009211845633015
26.0,1.2942065555747926
27.0,1.3015345489222625
28.0,1.331710513813337
29.0,1.3294834812395995
30.0,1.3114971214208189
31.0,1.3562330015173047
32.0,1.3665738893663935
33.0,1.3477985634595948
34.0,1.3499656297277431
35.0,1.3222898092590294
36.0,1.2719254653450767
37.0,1.245740705097167
38.0,1.1716516269624335
39.0,1.148750668075837
40.0,1.0649480254072055
41.0,1.011833405336787
42.0,0.9674905651555932
43.0,1.0170994357609078
44.0,1.0193451311765098
45.0,1.0296548155526009
46.0,1.0245939883158737
47.0,1.0207256063646808
48.0,1.0744429296195395
49.0,1.0576264204723456
50.0,1.0931759578493474
51.0,1.0575085223383707
52.0,1.0850488542356798
53.0,1.0680406356305048
54.0,1.097818096708405
55.0,1.1136778934902583
56.0,1.1042773685959397
57.0,1.1076553218513578
58.0,1.1460133359361986
59.0,1.1177411939973232
60.0,1.1262037281456814
61.0,1.1531048360583283
62.0,1.1429200864485765
63.0,1.1538037552425842
64.0,1.1647675444286045
65.0,1.154131002927158
66.0,1.1938437823147978
67.0,1.1960176258717992
68.0,1.1800252139614964
69.0,1.2097938935183015
70.0,1.2306164779507105
71.0,1.2296690318614867
72.0,1.2344717496523072
73.0,1.2061509822323575
74.0,1.2132849899503861
75.0,1.234086199132045
76.0,1.2267063715641688
77.0,1.2763938185584633
78.0,1.2631360723838059
79.0,1.28377320881568
80.0,1.2752881650571204
81.0,1.288447597586665
82.0,1.3175922792045403
83.0,1.2920714786805816
84.0,1.3192994258385595
85.0,1.3058283624178975
86.0,1.3588842344119147
87.0,1.3612387123503829
88.0,1.3584425999266054
89.0,1.3663895915865092
90.0,1.354282688589813
91.0,1.3369777815950956
92.0,1.3148033210140166
93.0,1.259048979383228
94.0,1.2167720582140877
95.0,1.1630149653091917
96.0,1.1143140714454787
97.0,1.055163174420043
98.0,0.9996892258233859
99.0,1.0016567542544277
100.0,1.0040391165432159
101.0,0.9988774112544508
102.0,1.0293288354172287
103.0,1.0103521587280029
104.0,1.0420291916558218
105.0,1.049123153034819
106.0,1.0394448499147957
107.0,1.0375268943807159
108.0,1.0638451484559868
109.0,1.0841462943728213
110.0,1.087173597540023
111.0,1.083207313756879
112.0,1.0886562911494244
113.0,1.100995023552201
114.0,1.1500903951317176
115.0,1.0933900617020738
116.0,1.1545172672690256
117.0,1.14337208537227
118.0,1.1630890975164314
119.0,1.1640757694313044
