Time,Flux
0.0,1.1414621966058178
1.0,1.1568061809162715
2.0,1.1460312259714045
3.0,1.1617722562109336
4.0,1.1760811388367995
5.0,1.1684486235229343
6.0,1.2156452502254633
7.0,1.2034915182635604
8.0,1.2025754420582535
9.0,1.223535512036161
10.0,1.2261894686854018
11.0,1.2170886774643817
12.0,1.2141679114171655
13.0,1.2434561547032312
14.0,1.2271970890789203
15.0,1.2518209700493097
16.0,1.2211430747169965
17.0,1.2719146250021105
18.0,1.2653176752860726
19.0,1.2565815645989427
20.0,1.279074748785543
21.0,1.2653925131218744
22.0,1.3087761269639369
23.0,1.3204505984582617
24.0,1.299980295064384
25.0,1.3237878325420793
26.0,1.3066584362127032
27.0,1.2916350625785324
28.0,1.2381354192510088
29.0,1.1862023385145084
30.0,1.1795495605517652
31.0,1.1050486602452452
32.0,1.0800537871207845
33.0,1.037997316628337
34.0,0.9981306408303071
35.0,1.0045000124457393
36.0,1.0586374196403339
37.0,1.0076971415346565
38.0,1.0278941293554102
39.0,1.0304227813584304
40.0,1.046155110012186
41.0,1.0361576277705329
42.0,1.0542760885404021
43.0,1.0753215092621229
44.0,1.0833028811074785
45.0,1.0689231040955491
46.0,1.0691223064184376
47.0,1.0973353348330106
48.0,1.0961053917517718
49.0,1.0995953746927956
50.0,1.0924181089073663
51.0,1.089959134708917
52.0,1.1175990294750215
53.0,1.120537147861074
54.0,1.101574353297159
55.0,1.1392488477890415
56.0,1.1430525087835637
57.0,1.1444327825531058
58.0,1.1756258395083012
59.0,1.1681694554941409
60.0,1.1463293429071693
61.0,1.204916231995855
62.0,1.1801720079434468
63.0,1.2121531402029773
64.0,1.2201365668927115
65.0,1.232042013663382
66.0,1.2345976791338684
67.0,1.2238189233087955
68.0,1.2217227610404868
69.0,1.2475213762675856
70.0,1.2657942559743802
71.0,1.2385630113835386
72.0,1.27191015268953
73.0,1.2817981788923847
74.0,1.317425897514538
75.0,1.2811598151329606
76.0,1.2746635597103098
77.0,1.295621320981705
78.0,1.3054238824112638
79.0,1.3108060150032586
80.0,1.2965948088461958
81.0,1.3048909727227962
82.0,1.3250987947353288
83.0,1.2640675034521338
84.0,1.230864712372988
85.0,1.1970053477610185
86.0,1.121948594808975
87.0,1.1307149785283446
88.0,1.0398341031791425
89.0,0.9862704837716855
90.0,0.9897833040595305
91.0,1.0277993588347785
92.0,1.0262789367203002
93.0,1.0427346260231538
94.0,1.0365802321667517
95.0,1.0739092876155434
96.0,1.0373978794688608
97.0,1.0547647228534378
98.0,1.0778345639279163
99.0,1.04573654794772
100.0,1.0707199463877548
101.0,1.0612161346642863
102.0,1.0840298573235232
103.0,1.0913036495570803
104.0,1.0910638217588546
105.0,1.1206637185756103
106.0,1.1122173129573216
107.0,1.1043841557580678
108.0,1.1574444763150504
109.0,1.139652015706112
110.0,1.125132854763275
111.0,1.1494128587066905
112.0,1.132669687557064
113.0,1.1668573641178357
114.0,1.1523212878302218
115.0,1.1804203639754514
116.0,1.1964401855265636
117.0,1.1815764733005654
118.0,1.1922867825247447
119.0,1.17968892801314
