Time,Flux
0.0,1.135622409979039
1.0,1.1587884515392457
2.0,1.142469975058453
3.0,1.1140752363730646
4.0,1.1665234408183247
5.0,1.1712890571098662
6.0,1.1604601028493298
7.0,1.1726914468750604
8.0,1.1717342585672514
9.0,1.174478501461528
10.0,1.159244897196505
11.0,1.1786694991737188
12.0,1.2390734150146185
13.0,1.2178529633325765
14.0,1.2326643378437774
15.0,1.2192208808534404
16.0,1.2511010640377715
17.0,1.2570328564207847
18.0,1.2490068024647476
19.0,1.2618246924245764
20.0,1.2697592690048394
21.0,1.2641247157561442
22.0,1.260308544062549
23.0,1.2681048161087565
24.0,1.2922964110274697
25.0,1.298970469298572
26.0,1.308138969228683
27.0,1.312697767260895
28.0,1.3145823324316537
29.0,1.3188949675769124
30.0,1.2567775582051037
31.0,1.275855384035905
32.0,1.1912990914606112
33.0,1.1442892618275233
34.0,1.121064313251293
35.0,1.0713687574052864
36.0,1.0356713441645984
37.0,1.0130946709415283
38.0,0.9954225368553771
39.0,1.0241242791002514
40.0,1.0223585190695599
41.0,1.0342937587997114
42.0,1.0460892443696377
43.0,1.0477412775055004
44.0,1.0555899643363649
45.0,1.056255212116193
46.0,1.0661488286745748
47.0,1.0728929292097689
48.0,1.080767111103952
49.0,1.0831019739110095
50.0,1.0873547588512935
51.0,1.065238676742299
52.0,1.1073536299996776
53.0,1.0966057174978283
54.0,1.1364565841054914
55.0,1.106688371073073
56.0,1.1402718025267689
57.0,1.1089368163258064
58.0,1.1385052264635789
59.0,1.164935549269817
60.0,1.1513771192658089
61.0,1.1630097737722787
62.0,1.153168964144178
63.0,1.182541343831827
64.0,1.1968606562182207
65.0,1.1941694458277463
66.0,1.201350075351225
67.0,1.1590458577310228
68.0,1.2124317009602223
69.0,1.2175640180741143
70.0,1.2423189882288557
71.0,1.2303533972564893
72.0,1.249003555755102
73.0,1.2403850436918724
74.0,1.2746227320401233
75.0,1.2636458020020085
76.0,1.2441601967767153
77.0,1.2575569133425388
78.0,1.2814611722690814
79.0,1.2990106957277376
80.0,1.3065417593020037
81.0,1.298818907351605
82.0,1.301772319297846
83.0,1.3179814705105892
84.0,1.308282200885593
85.0,1.3183132426619673
86.0,1.2509014999669246
87.0,1.2099239385401404
88.0,1.1667854341976596
89.0,1.1255212982226992
90.0,1.0912449642083044
91.0,1.056226305334012
92.0,0.9981135790916593
93.0,0.9988548297599277
94.0,1.0316783822476163
95.0,1.0114869298692002
96.0,1.0304415959005095
97.0,1.029678016127345
98.0,1.0304298620038554
99.0,1.073155573260987
100.0,1.0827499057035022
101.0,1.070786742168066
102.0,1.0799498061501742
103.0,1.0785285510635152
104.0,1.0461704306667292
105.0,1.1023570599188668
106.0,1.1066523485493713
107.0,1.1253313089632417
108.0,1.1008102744087693
109.0,1.1258894368316406
110.0,1.1124365421185098
111.0,1.1445815404600075
112.0,1.1400629260479709
113.0,1.1481584752035392
114.0,1.1493454704208177
115.0,1.1875418207539898
116.0,1.1415400619219476
117.0,1.1812206562284742
118.0,1.2071687941545473
119.0,1.163619501249411
