Time,Flux
0.0,1.2966435894302808
1.0,1.3083603359260263
2.0,1.327353764558131
3.0,1.3402617995772579
4.0,1.307521952802212
5.0,1.3524143280402972
6.0,1.3087133675997633
7.0,1.2711716113105453
8.0,1.2321907190327919
9.0,1.171956522749153
10.0,1.093299727079306
11.0,1.0677833369904697
12.0,1.0514568009530911
13.0,1.0094811273547655
14.0,1.0255729893183565
15.0,1.0283251076774127
16.0,1.0171059628285835
17.0,1.0487948997122951
18.0,1.036356091689859
19.0,1.0551862168922168
20.0,1.0885524936998596
21.0,1.064737709184949
22.0,1.0455603927991128
23.0,1.0720359057937978
24.0,1.0883770592612478
25.0,1.0596539209697555
26.0,1.1084755709504341
27.0,1.1197342001958068
28.0,1.135746902555559
29.0,1.1301692330248496
30.0,1.138291577535154
31.0,1.1127205473343067
32.0,1.158061296107516
33.0,1.1450554615368729
34.0,1.1421401746189204
35.0,1.1706453960279826
36.0,1.187394043242858
37.0,1.1779102047699315
38.0,1.2015641449941805
39.0,1.2198285577836168
40.0,1.2018521374597613
41.0,1.1869663190873152
42.0,1.2077029467985332
43.0,1.196743297457661
44.0,1.2494198369483032
45.0,1.243296605125808
46.0,1.2380210599104478
47.0,1.266355881877174
48.0,1.2695608239916996
49.0,1.2868166791221085
50.0,1.26485798428476
51.0,1.2870580786551562
52.0,1.2618705801512555
53.0,1.325280600719527
54.0,1.308768096519773
55.0,1.3331015607758194
56.0,1.3183859833566705
57.0,1.3416841211405668
58.0,1.3494193542868769
59.0,1.3715147931126375
60.0,1.311661686293873
61.0,1.2481397238536622
62.0,1.1795865838678692
63.0,1.1826122592472295
64.0,1.1174064922355025
65.0,1.0650823598927204
66.0,1.0247914563355647
67.0,1.012364550016515
68.0,1.0217170040270809
69.0,1.0207731849221664
70.0,1.0277404355624582
71.0,1.0428889950249651
72.0,1.0419013989448325
73.0,1.0531986229806813
74.0,1.0754617343056254
75.0,1.0712819057582013
76.0,1.1221691112275463
77.0,1.0768657044303753
78.0,1.0725936459331125
79.0,1.0642628911685483
80.0,1.0864669464703474
81.0,1.0897143920923773
82.0,1.136793495964868
83.0,1.1247102891693581
84.0,1.1657441075302217
85.0,1.1557042918622453
86.0,1.1380722969240713
87.0,1.1457872226070014
88.0,1.1741325473940198
89.0,1.1680314280511968
90.0,1.164220041709414
91.0,1.171593611078202
92.0,1.1952833116092334
93.0,1.215963131501469
94.0,1.2073069216791814
95.0,1.2338475467717493
96.0,1.2133791047563343
97.0,1.2313704477345646
98.0,1.2214459323267177
99.0,1.2546593425558252
100.0,1.2808270700833473
101.0,1.2536889731245695
102.0,1.2476461820561866
103.0,1.2949107046667558
104.0,1.2809169478260483
105.0,1.2768324627895593
106.0,1.2573677850626166
107.0,1.3131939913445234
108.0,1.294032749260756
109.0,1.3283751654886748
110.0,1.3311096508273825
111.0,1.339664074992444
112.0,1.3604286340850638
113.0,1.3577730999343294
114.0,1.3223406593845686
115.0,1.2449736521910755
116.0,1.224619870906838
117.0,1.1782356458426728
118.0,1.1160510062119768
119.0,1.063311371665614
