Time,Flux
0.0,1.267312043004353
1.0,1.2844166330076705
2.0,1.314641767256229
3.0,1.3014775302649388
4.0,1.3216953012569899
5.0,1.3334879147846188
6.0,1.3322416124693144
7.0,1.2673906086253321
8.0,1.2483567304932544
9.0,1.2109124357450127
10.0,1.155016125466733
11.0,1.121603347470682
12.0,1.0607506932627522
13.0,1.0291125364326774
14.0,1.0249607293237077
15.0,0.9911852823986531
16.0,1.020348677034274
17.0,1.0241052014169474
18.0,1.024970183070465
19.0,1.0293011847328482
20.0,1.028263348964443
21.0,1.0502899632222158
22.0,1.0538503355533508
23.0,1.0566676743532373
24.0,1.086786493221475
25.0,1.0941730537894876
26.0,1.0788122386368049
27.0,1.0785428966304185
28.0,1.1170418657813104
29.0,1.1123133931652682
30.0,1.1295504063065809
31.0,1.1089075769384118
32.0,1.1196171216702278
33.0,1.1607773513212565
34.0,1.1562404396008876
35.0,1.170465801059192
36.0,1.1523324386923752
37.0,1.1629310140727074
38.0,1.1633417413177598
39.0,1.189053786492922
40.0,1.1783977683857108
41.0,1.1892245147368794
42.0,1.2036461805244225
43.0,1.1850212236686677
44.0,1.195169267686598
45.0,1.1969036881793025
46.0,1.2330400437881175
47.0,1.2387764615831574
48.0,1.2318014199276395
49.0,1.2210163667499758
50.0,1.2699552964421712
51.0,1.2512502457798291
52.0,1.2304985413643788
53.0,1.2508326080090946
54.0,1.2434927021116058
55.0,1.3065560727565138
56.0,1.2939536959209055
57.0,1.3052906317331272
58.0,1.2974850817672638
59.0,1.2766887788510124
60.0,1.3312423925268742
61.0,1.3353170824558611
62.0,1.3183659259884584
63.0,1.2700350502986189
64.0,1.2244977828810708
65.0,1.1886806912490968
66.0,1.169789557209113
67.0,1.094953124722854
68.0,1.0717663238401638
69.0,0.9989398359184647
70.0,1.0111868961933919
71.0,1.0226678200576873
72.0,1.008438791491772
73.0,1.0292299259394686
74.0,1.0388711206850003
75.0,1.0143097996777957
76.0,1.0641823173726344
77.0,1.0345677141564613
78.0,1.0445564898475068
79.0,1.052085623586082
80.0,1.056100407337575
81.0,1.0605729558183459
82.0,1.084544430913538
83.0,1.0781555439995218
84.0,1.1017673352435455
85.0,1.1025465148305673
86.0,1.1242246473077304
87.0,1.1250900151580243
88.0,1.1127369817291
89.0,1.1349587223717394
90.0,1.1419988694321737
91.0,1.135741948053467
92.0,1.1524715772568135
93.0,1.1622427084423441
94.0,1.1844069759373983
95.0,1.1949665014538153
96.0,1.218340460378784
97.0,1.192595394168278
98.0,1.1898887905539486
99.0,1.2167835215653706
100.0,1.2093209846139852
101.0,1.2325707017698464
102.0,1.2084904157556295
103.0,1.2487077417486578
104.0,1.237784534117087
105.0,1.2505845745950865
106.0,1.2645081261409217
107.0,1.2410524903102007
108.0,1.249266945254421
109.0,1.2645850414856847
110.0,1.2929509921533742
111.0,1.2755597545250774
112.0,1.3236143937989375
113.0,1.2991936839804643
114.0,1.309129014588955
115.0,1.2854375299085001
116.0,1.313548777041508
117.0,1.3152262846539746
118.0,1.3137621869627298
119.0,1.296281976143824
