Time,Flux
0.0,1.0144439728670829
1.0,1.013942196216148
2.0,1.0065543075322396
3.0,0.9930277506783128
4.0,1.0181661632256611
5.0,1.0272990852858455
6.0,1.0565335116653984
7.0,1.0741235760225816
8.0,1.1020707299328774
9.0,1.1144810175611195
10.0,1.1095283352719265
11.0,1.0762052530817778
12.0,1.0517199760115348
13.0,1.0469183097274108
14.0,1.044337271008948
15.0,1.0389359822772022
16.0,1.042936868555793
17.0,1.0087819329216716
18.0,1.0159636270736316
19.0,0.9844651648265877
20.0,1.0164783207248476
21.0,1.048189387502207
22.0,1.0533799815022937
23.0,1.0639203865137896
24.0,1.130596408096791
25.0,1.0939110702285089
26.0,1.0805407933783182
27.0,1.1036734019769616
28.0,1.0434906897930025
29.0,1.0500036869354148
30.0,1.0357685955567644
31.0,1.039043071799249
32.0,1.0326252877551958
33.0,1.020718165005705
34.0,0.9893094408733395
35.0,1.0296634737843977
36.0,1.0004252097634638
37.0,1.0133922134875852
38.0,1.0436243239193816
39.0,1.070436935916167
40.0,1.0999582968198538
41.0,1.110743497119486
42.0,1.0954512591718868
43.0,1.0860247140319654
44.0,1.0642062460531918
45.0,1.0455797393166684
46.0,1.0354501826446418
47.0,1.0269670918955038
48.0,1.032724753207752
49.0,1.021784704217003
50.0,1.0124432883148313
51.0,0.997757941909382
52.0,1.0148754070221462
53.0,0.9907223792055813
54.0,1.0474248689263175
55.0,1.0837067075095874
56.0,1.1221024358527247
57.0,1.0960286271121853
58.0,1.0858664071771191
59.0,1.0796561977432515
60.0,1.0557055983408055
61.0,1.064848560051618
62.0,1.0588622174845403
63.0,1.0268489658710835
64.0,1.0270962847092369
65.0,1.0156535005566392
66.0,0.9979911039940571
67.0,0.9862327712461801
68.0,1.016043893537046
69.0,1.0202206762522443
70.0,1.0720599200599394
71.0,1.0817546683335888
72.0,1.1011378513484344
73.0,1.1136582530597452
74.0,1.084210375462754
75.0,1.0932163345480523
76.0,1.0558085987675514
77.0,1.0634825944496622
78.0,1.0265082306603563
79.0,1.0452199790436072
80.0,1.0370788676651828
81.0,0.9902196625624369
82.0,0.9941223644126979
83.0,0.9971054460099853
84.0,1.00027004717118
85.0,1.0217476120829576
86.0,1.0456761465805764
87.0,1.0822405323086974
88.0,1.0685762894271893
89.0,1.1338923807645684
90.0,1.0707722258374925
91.0,1.0875409772354345
92.0,1.07286576321549
93.0,1.0427671174435962
94.0,1.0538652597999894
95.0,1.019335939416253
96.0,1.0138294345334886
97.0,1.013307577903674
98.0,1.024417969709298
99.0,0.9988888656977661
100.0,1.013388168987301
101.0,1.02582693025823
102.0,1.064960147121723
103.0,1.0686152900621069
104.0,1.0947351203040931
105.0,1.0987599067835707
106.0,1.0783320670935064
107.0,1.073771920411468
108.0,1.0676972790716084
109.0,1.0867636962068028
110.0,1.0814517703175748
111.0,1.0669341978961566
112.0,1.0412158963108942
113.0,1.0197262152093647
114.0,1.0092854712234187
115.0,1.01044566162707
116.0,0.9751796075102134
117.0,1.01867348100371
118.0,1.0328623114767772
119.0,1.0635851159078118
