Time,Flux
0.0,1.1255840150028642
1.0,1.0617020768014662
2.0,1.0379780494108544
3.0,1.017285918295233
4.0,0.9964587662030883
5.0,0.9925596528082578
6.0,1.0065013815457378
7.0,1.0372808116682941
8.0,1.037358133336026
9.0,1.0379707501072792
10.0,1.046412246003052
11.0,1.073195421277252
12.0,1.0488878305170433
13.0,1.0759940936919017
14.0,1.0907732716805614
15.0,1.0893043193233516
16.0,1.0643719953546973
17.0,1.0888858612448702
18.0,1.086192977320489
19.0,1.1285603159118625
20.0,1.1204168974272157
21.0,1.1361636206372463
22.0,1.1507903347423314
23.0,1.145721698657041
24.0,1.1560345311180311
25.0,1.1689658891349184
26.0,1.1582340932030344
27.0,1.167219109910231
28.0,1.1681433948184141
29.0,1.1843966991940582
30.0,1.1854037700749542
31.0,1.1931502721263638
32.0,1.194944483026991
33.0,1.2161947109358444
34.0,1.2083779088196045
35.0,1.2319171703007434
36.0,1.238623464762704
37.0,1.2676976391367247
38.0,1.239283086074552
39.0,1.2608147430925383
40.0,1.286695115203104
41.0,1.2618409179350234
42.0,1.2683704145576122
43.0,1.308305383834689
44.0,1.285451038543208
45.0,1.2906745997179645
46.0,1.337643478582813
47.0,1.3273678248100345
48.0,1.3411796317146962
49.0,1.3376979612434474
50.0,1.3259891104696038
51.0,1.2634432730076604
52.0,1.2474741879515283
53.0,1.180136827387102
54.0,1.132340473624
55.0,1.0688331359798255
56.0,1.0453435616113096
57.0,0.9850238890757075
58.0,1.0214429049022669
59.0,1.0516482204115076
60.0,1.000255302765103
61.0,1.0072435831197928
62.0,1.0698941847144479
63.0,1.0432070715344794
64.0,1.0620967182575705
65.0,1.0523274469111321
66.0,1.0555163944724797
67.0,1.0748534929115736
68.0,1.058589257327712
69.0,1.087219336718682
70.0,1.10972782743505
71.0,1.1206421277409628
72.0,1.0956748347874994
73.0,1.1205441076833902
74.0,1.1235460440329805
75.0,1.1199060621271557
76.0,1.1353740582844036
77.0,1.1501772732254794
78.0,1.153061209447331
79.0,1.1713461983781746
80.0,1.1426169974117892
81.0,1.1874997664455056
82.0,1.1903684861406665
83.0,1.1678455473312421
84.0,1.2285455942651269
85.0,1.197798086541217
86.0,1.1992264637212842
87.0,1.2184834150088444
88.0,1.2202353035358908
89.0,1.214642129156712
90.0,1.224443639857391
91.0,1.2234625908877501
92.0,1.249998709221919
93.0,1.2601918801951173
94.0,1.2629029050126843
95.0,1.2653322332627648
96.0,1.275105047659108
97.0,1.2839314044563
98.0,1.290033367461407
99.0,1.3069146908398035
100.0,1.2990775976377573
101.0,1.33566560503203
102.0,1.3348174262668584
103.0,1.3339560189631232
104.0,1.30345381803133
105.0,1.2392338670959373
106.0,1.1996259860660192
107.0,1.1214235687990677
108.0,1.1306318064000125
109.0,1.0682672513675997
110.0,1.0219573107206523
111.0,1.0142331403679856
112.0,1.0386485235696623
113.0,1.0255273335891804
114.0,1.019800989214469
115.0,1.0542538137884199
116.0,1.0127762472644894
117.0,1.040135902269946
118.0,1.0649363468147948
119.0,1.080189643609513
