Time,Flux
0.0,1.2452480807621922
1.0,1.276030714227821
2.0,1.2875016483613277
3.0,1.2817205555331213
4.0,1.2826789560577951
5.0,1.291341073415769
6.0,1.2707902072266255
7.0,1.2869864322408808
8.0,1.3074147363775717
9.0,1.3109279327020342
10.0,1.3123016796151177
11.0,1.3278974483675432
12.0,1.3283997731364063
13.0,1.3448378341465805
14.0,1.2793984037775712
15.0,1.2595566956317084
16.0,1.176644748450875
17.0,1.1978700722462545
18.0,1.0811219556051985
19.0,1.0596199556517505
20.0,0.9926605198513104
21.0,0.992588870156176
22.0,1.0149121710654025
23.0,1.0139227907252246
24.0,1.0277101599823808
25.0,1.015938587082146
26.0,1.0689788583664914
27.0,1.0455596151921345
28.0,1.0584966388923858
29.0,1.0567200981902967
30.0,1.0812984775608787
31.0,1.0564156470693833
32.0,1.0931077365263469
33.0,1.0666125360852614
34.0,1.0940548026391472
35.0,1.1148607856116284
36.0,1.1094906932875097
37.0,1.1342067611380924
38.0,1.1377444755411508
39.0,1.1084484631782678
40.0,1.1456633330571866
41.0,1.1749880645248336
42.0,1.1785788937787627
43.0,1.1814982822879705
44.0,1.165274161196623
45.0,1.1775076871358825
46.0,1.1881280005065802
47.0,1.1783241294990372
48.0,1.1955137532111524
49.0,1.2053252969175439
50.0,1.2101304487625235
51.0,1.19979058328284
52.0,1.2384533799547661
53.0,1.2295558485662772
54.0,1.2448311765952487
55.0,1.2540730880741995
56.0,1.255554952125647
57.0,1.264921182665739
58.0,1.2677262394323656
59.0,1.2862624884099376
60.0,1.2900053573551709
61.0,1.2774692649670987
62.0,1.3200049637868987
63.0,1.3270712554231539
64.0,1.3286781881884917
65.0,1.2935413373987328
66.0,1.337197051792669
67.0,1.329879743376462
68.0,1.3498667296981486
69.0,1.3029138565817955
70.0,1.228178362763894
71.0,1.1809039059854718
72.0,1.1562240687989926
73.0,1.0862479966472134
74.0,1.0517553251084852
75.0,1.017924765722312
76.0,1.0013184926725323
77.0,1.0087776840790788
78.0,1.035227720452451
79.0,1.032063216194788
80.0,1.0325185606498777
81.0,1.0484046879791866
82.0,1.0605279458731518
83.0,1.0496546500783404
84.0,1.057773024744801
85.0,1.0562121840174257
86.0,1.0779494525635251
87.0,1.093463723838775
88.0,1.0861125817006367
89.0,1.1003198051084528
90.0,1.126043504392075
91.0,1.1284522044090282
92.0,1.1071436960897234
93.0,1.1290008537664156
94.0,1.1357639419524783
95.0,1.1156134812001492
96.0,1.1636434581788246
97.0,1.1636335103144824
98.0,1.1741492647507275
99.0,1.1550319320105547
100.0,1.1616230217236347
101.0,1.1633498336354473
102.0,1.1964237273111775
103.0,1.1854824997927338
104.0,1.1979377535582343
105.0,1.1988938727072729
106.0,1.2462558318277395
107.0,1.221922350595445
108.0,1.2669944978819572
109.0,1.2413721977590793
110.0,1.2591909221690432
111.0,1.2549046393717669
112.0,1.254658445635617
113.0,1.2953651083672668
114.0,1.2988823307742994
115.0,1.2689829162585302
116.0,1.3053410626064221
117.0,1.3071690646617786
118.0,1.2733017043798
119.0,1.3104603595271844
