name x y flux0 flux1 flux2 width rv
F03156 -10.793  31.391 1.61e-17 1.20e-17 7.43e-18 15.84 1920.78
F03170 -10.784  31.208 3.14e-17 2.28e-17 1.39e-17 16.72 1920.68
F03150 -10.741  31.126 1.89e-17 1.49e-17 9.41e-18 17.82 1920.83
F03153 -10.723  31.279 1.51e-17 1.12e-17 7.38e-18 17.43 1920.84
F03163 -10.696  31.274 2.43e-17 1.60e-17 1.23e-17 19.06 1920.88
F03158 -10.691  31.212 2.51e-17 1.66e-17 1.20e-17 18.79 1920.78
F03154 -10.677  31.249 2.96e-17 1.98e-17 1.34e-17 19.76 1920.74
F03168 -10.674  31.202 2.20e-17 1.62e-17 1.06e-17 17.57 1920.69
F03157 -10.672  31.197 1.82e-17 1.39e-17 9.42e-18 14.62 1920.77
F03161 -10.665  31.204 1.64e-17 1.10e-17 8.24e-18 21.07 1920.74
F03166 -10.662  31.211 1.75e-17 1.26e-17 8.16e-18 23.08 1920.80
F03164 -10.659  31.196 3.12e-17 2.29e-17 1.60e-17 18.46 1920.84
F03160 -10.645  31.079 1.94e-17 1.25e-17 9.46e-18 18.30 1920.62
F03169 -10.636  31.347 1.65e-17 1.29e-17 7.64e-18 17.81 1920.82
F03151 -10.581  31.260 2.27e-17 1.59e-17 1.18e-17 18.73 1920.76
F03165 -10.554  31.169 3.72e-17 2.71e-17 1.88e-17 16.14 1920.79
F00936  -0.798  41.244 1.68e-15 1.26e-15 8.65e-16 150.63  202.12
F06086  -0.224  43.392 1.77e-17 1.34e-17 8.72e-18 17.70 1984.75
F06078  -0.214  43.468 2.22e-17 1.47e-17 9.43e-18 17.77 1984.89
F06101  -0.212  43.525 1.47e-17 1.05e-17 6.53e-18 15.09 1984.76
F06096  -0.188  43.531 2.18e-17 1.52e-17 1.07e-17 14.99 1984.66
F06083  -0.159  43.739 2.14e-17 1.43e-17 9.84e-18 16.60 1984.69
F06077  -0.103  43.544 2.24e-17 1.32e-17 9.47e-18 14.34 1984.89
F06088  -0.052  43.638 3.04e-17 2.15e-17 1.31e-17 18.99 1984.83
F06087  -0.038  43.488 1.92e-17 1.30e-17 9.37e-18 16.22 1984.73
F06089  -0.037  43.510 1.87e-17 1.47e-17 9.07e-18 20.58 1984.87
F06095  -0.030  43.494 1.74e-17 1.24e-17 8.16e-18 21.29 1984.55
F06090  -0.026  43.542 2.33e-17 1.40e-17 1.10e-17 20.51 1984.71
F06079  -0.024  43.537 1.65e-17 1.27e-17 7.90e-18 16.83 1984.78
F06091  -0.020  43.482 2.93e-17 2.39e-17 1.39e-17 18.69 1984.75
F06098  -0.017  43.477 2.64e-17 1.93e-17 1.32e-17 13.47 1984.64
F06085  -0.011  43.490 1.88e-17 1.19e-17 8.14e-18 21.23 1984.77
F06099  -0.010  43.508 1.91e-17 1.26e-17 7.99e-18 18.32 1984.76
