Time,Flux
0.0,1.2868136252961089
1.0,1.2978844069252842
2.0,1.3028491067643204
3.0,1.3066559967012517
4.0,1.2971198707354823
5.0,1.3356183576730989
6.0,1.3163011298351222
7.0,1.3390723891633252
8.0,1.2991760243448107
9.0,1.256666418624861
10.0,1.2142998895347732
11.0,1.166197502348914
12.0,1.1578370483315459
13.0,1.0929224786544485
14.0,1.0181394990133974
15.0,1.0063403957371178
16.0,0.9888665414493073
17.0,1.0141163029649225
18.0,1.0254899845171113
19.0,1.01307449076744
20.0,1.0132232846370834
21.0,1.0307486635150098
22.0,1.0360390215448794
23.0,1.0681116862885034
24.0,1.0301520065665224
25.0,1.075604114864176
26.0,1.0641409296701827
27.0,1.0951615147050597
28.0,1.1101340932692356
29.0,1.109342676083297
30.0,1.089441117422497
31.0,1.1153064268512323
32.0,1.1319707473714757
33.0,1.107282869095658
34.0,1.1166200700852393
35.0,1.1526585725405967
36.0,1.1478961793961513
37.0,1.1675267272514365
38.0,1.1653008784222465
39.0,1.181986300235658
40.0,1.212309416884596
41.0,1.191560455623073
42.0,1.1746034542317711
43.0,1.2018038540479645
44.0,1.1959833805117401
45.0,1.2042064447025347
46.0,1.225785830657285
47.0,1.244302368950485
48.0,1.217964386507873
49.0,1.2254771673812286
50.0,1.2443364390583522
51.0,1.2306114635524665
52.0,1.2650080800476495
53.0,1.2802137801408648
54.0,1.2729422648152402
55.0,1.265179464828164
56.0,1.2783242608930556
57.0,1.2883628926569146
58.0,1.3207167050161808
59.0,1.3179607437729233
60.0,1.3046304673782376
61.0,1.322619090876389
62.0,1.3184644676958905
63.0,1.3484606379471065
64.0,1.2722234198319338
65.0,1.2459822483912975
66.0,1.2090662108375734
67.0,1.1394088368808666
68.0,1.1098209427264165
69.0,1.0563117964439954
70.0,0.9857746974976133
71.0,1.0244618849242408
72.0,1.0225492324950842
73.0,1.0282397456147707
74.0,1.032336693432083
75.0,1.040826646229634
76.0,1.0270999843371849
77.0,1.0553030412881308
78.0,1.0547026558504036
79.0,1.0478479764176558
80.0,1.060950963061326
81.0,1.0791107092133894
82.0,1.0819382556292032
83.0,1.086508251754047
84.0,1.0996020403951206
85.0,1.1220525656350555
86.0,1.1064864418794604
87.0,1.1260548571889482
88.0,1.1140646342408953
89.0,1.1433690146743887
90.0,1.1582057549734355
91.0,1.1619511928563222
92.0,1.1572499382836232
93.0,1.1563934091540031
94.0,1.188369674781124
95.0,1.1916080012452996
96.0,1.1784158838815575
97.0,1.1754438333318071
98.0,1.2187591745449318
99.0,1.200242831412588
100.0,1.1986359477521764
101.0,1.2120798578909084
102.0,1.2074304173801322
103.0,1.1967756010272488
104.0,1.2069754226678557
105.0,1.2271588606112802
106.0,1.2468280665578246
107.0,1.2685293789678582
108.0,1.2725840621211009
109.0,1.2773675787524896
110.0,1.2847834779124847
111.0,1.289313430791775
112.0,1.2838231593906897
113.0,1.3140007207593163
114.0,1.3200097780353135
115.0,1.2972790773210918
116.0,1.3082537224128263
117.0,1.3269457522200763
118.0,1.345997782849031
119.0,1.308427260919776
