Time,Flux
0.0,1.019871521417785
1.0,1.0249844641500605
2.0,1.0195997503686534
3.0,1.0341430562792435
4.0,1.0176925828790455
5.0,1.0230657482037409
6.0,1.0493752322654015
7.0,1.0808873388917128
8.0,1.068720672010568
9.0,1.0753505496360578
10.0,1.1021168700160417
11.0,1.1054759306275381
12.0,1.1091869377794574
13.0,1.0799728067263334
14.0,1.1258506764541052
15.0,1.1293961011087057
16.0,1.1289061753757477
17.0,1.0999277030289967
18.0,1.1409681127528806
19.0,1.1626260261138783
20.0,1.1673161628978324
21.0,1.1659308268383135
22.0,1.1785755136904346
23.0,1.1956904060839475
24.0,1.2307463904652742
25.0,1.195195185045773
26.0,1.2163978630193664
27.0,1.2068807332520273
28.0,1.2270986527086418
29.0,1.2365872383099905
30.0,1.24667910524918
31.0,1.2604511736660529
32.0,1.2744699181193635
33.0,1.2547840021923953
34.0,1.2720675182672863
35.0,1.2733725607354098
36.0,1.298378842886034
37.0,1.3027204047533154
38.0,1.308109790528284
39.0,1.2775661398285194
40.0,1.3162019014044763
41.0,1.3200120895244662
42.0,1.3562816516844651
43.0,1.352784074342228
44.0,1.364309738760542
45.0,1.3691436157335726
46.0,1.3582672947539336
47.0,1.3587667413113451
48.0,1.3246693378541032
49.0,1.2790191895011904
50.0,1.2450389310532792
51.0,1.184051328653009
52.0,1.1440446993840128
53.0,1.0869172144513235
54.0,1.0376622671085551
55.0,0.9954558086997869
56.0,1.0103806498995498
57.0,1.0134074177427108
58.0,1.0197470335734036
59.0,1.025847819512807
60.0,1.0296400130802246
61.0,1.044110524310804
62.0,1.0412375233832776
63.0,1.0554274976412457
64.0,1.065076120702999
65.0,1.0724333629141343
66.0,1.0920602579529552
67.0,1.0706846456031662
68.0,1.0939864020631587
69.0,1.1202160857968302
70.0,1.1167265927728875
71.0,1.1181400287172611
72.0,1.1117463369376976
73.0,1.1175304640792953
74.0,1.1472444993190631
75.0,1.1396881773046048
76.0,1.155868869397984
77.0,1.193253791955406
78.0,1.1849604472072846
79.0,1.1941053261619925
80.0,1.166793955650115
81.0,1.1803829351283406
82.0,1.2062706231362583
83.0,1.2170220112001267
84.0,1.2236801352890045
85.0,1.240756399749857
86.0,1.2472291693952533
87.0,1.2621866597516163
88.0,1.2379969639345099
89.0,1.2599128421098023
90.0,1.2600350527173187
91.0,1.2890133769193162
92.0,1.3051865627287211
93.0,1.3040818027789942
94.0,1.303748385764119
95.0,1.312192742348424
96.0,1.3067552250320764
97.0,1.350348963080667
98.0,1.3323255124597873
99.0,1.3368303592362485
100.0,1.357114879207449
101.0,1.3580417968066123
102.0,1.358383538299624
103.0,1.3863630328333354
104.0,1.3524063056494788
105.0,1.3064933835631076
106.0,1.244389474547255
107.0,1.1953726753048801
108.0,1.1328213956753233
109.0,1.0764349244529725
110.0,1.0562031706673036
111.0,1.0117552488733652
112.0,1.0252929456227848
113.0,1.022458591023096
114.0,1.0611706978449393
115.0,1.0355571775576258
116.0,1.0438068538573808
117.0,1.0582226335191158
118.0,1.0504153532187783
119.0,1.0764843303127043
